homepage_url,email,phone,uuid
http://startmonday.com/,info@startmonday.com,,f7de0522-e75e-f693-f671-ea975cc0c43f
http://jagatjit.com/,investor@jagatjit.com,9.11126E+11,7e67416b-ab47-a2c0-dea8-cd3e14de76c4
http://www.ouelh.com/,,65 6578 9188,3298ef84-ff0c-4abc-8d55-4289887a4122
http://Showroomprive.com,,33 8 11 56 08 50,5aaf5281-0f70-0e3b-2b9e-5f6ded592ac9
http://www.wattswater.com,,978 6881811,bd50b2cc-ee3e-d8f2-7b3c-c7cc77fdb434
http://www.bmrplc.com/,info@bmrplc.com, 44 0 20 7734 7282,32fa6035-3263-46b8-bb33-e38cbddc1e3b
http://avalonraremetals.com/,office@avalonraremetals.com,4163644938,da9d1836-d41a-dba0-0edc-f19fbc0f3950
http://www.newgensoft.com,corpmktg@newgensoft.com,1703 4390703,c7f44ed4-e6f5-01fa-060a-3eed568b3f65
https://www.oxxy.com,support@oxxy.com,357 777 88 935,a72e671f-ed0f-62dc-af24-f8f54c29a730
http://transneft.ru,press@ak.transneft.ru,495 9508178,f6a02c57-83a2-52d0-3212-36105f19bd09
http://www.bebe.com/,,4157153900,3b3f46c1-1750-08e1-53eb-7470b0312886
http://essapharma.com,info@essapharma.com,8328315958,2ec504f1-ec4b-9afd-e892-c96e0f08f920
http://envisionsolar.com,info@envisionsolar.com,8587994583,66564a51-daed-32c5-181b-051143954275
http://www.first-reit.com/,ir@first-reit.com,65 6435 0168,6caad09e-e3b0-47e5-8654-f5e25ecc9906
http://www.linamar.com/,investor.relations@linamar.com,5198367550,a2afd315-a20c-ab50-85e3-74dae14f58c3
http://www.nabors.com/,,4412921510,e2f848bb-cf31-b8c7-b4cd-2777c7e585aa
http://orocobre.com/,mail@orocobre.com.au,61738713985,629aa499-af08-188d-de3f-425f63e651e4
http://www.jep-holdings.com,teemeng_kuek@jep-holdings.com,65 6545 4222,2020c04b-1768-82b2-6bed-8f312f446e8b
http://gfh.com/,akarim@gfh.com,973 17 538538,4a92beb9-1e53-078a-a630-eeb7088ba230
http://www.hr-reit.com/Home.aspx,info@hr-reit.com,416 6357520 ,65a6fec0-51e6-4da0-b2f0-6b09b292eca0
https://qtvascular.com/,,925 931 1300,a0957c77-a895-4b10-b8ca-619f8db3a2cb
http://www.urogen.com,info@urogen.com,16467689780,e6c49acd-60fe-985a-b708-c052a7e52ecb
http://www.firstenergycorp.com,,18885444877,6d987ad4-8b99-dc4f-fccf-c44d1fa66c1d
http://www.kakaocorp.com/en/main,globalmedia@kakaocorp.com,8.20707E+12,f2e06829-ea2b-e15c-651a-3a1e528a5016
http://www.breakingdatacorp.com/,info@breakingdatacorp.com,,ba2a90b9-5964-9b59-6133-14f6838fa504
http://www.oxfordbiomedica.co.uk/,enquiries@oxfordbiomedica.co.uk,4.40187E+12,145b481d-8c3f-a860-763a-a86289d62e6b
http://www.bango.com,sales@bango.com,4.43331E+11,3905f5ac-377f-2597-6b9b-4c3e6a537bf8
http://www.hartehanks.com,,2108299000,d18ee889-5ea1-c18d-59dc-acccd30f4d78
http://www.r1rcm.com/,,312 3247820,ba2dbd0e-97b1-3363-1443-f1fcccebd5cd
https://www.trueleaf.com/,info@trueleaf.com,778 4755323,24a875b1-a69d-4cf6-9f02-c2392c4aee65
http://www.buildingiq.com,info@buildingiq.com,,55e2a2fb-966b-51cd-88d7-a341660cda0e
http://www.clariant.com/,,91 22 7125 1116,e16c0d21-e886-f841-1e75-d3831e7b194a
http://www.magseis.com,,,63662b8f-ea95-4ba2-b0e9-8e83e338e8bd
http://www.sherritt.com/,info@sherritt.com,1.18007E+11,35e5b813-9d6c-fee2-777b-d206b888d8cd
http://starbreeze.com/,info@starbreeze.com,460 8209208,9ec1ab6d-f5a0-b16d-587e-c22cbbb6ebcd
http://www.valeant.com,valeantjobs@valeant.com,800 3611448,21d7270e-3fb6-323a-4829-b6c62d6d391a
http://energous.com/,pr@energous.com,8006898788,df5c1b3a-bf2d-5085-60d7-1b2f1d1edfe4
http://www.blueprism.com/,info@blueprism.com,4.40871E+12,d1f4c20d-4f6b-987d-b11b-d75cec032d15
http://www.invivotherapeutics.com,info@invivotherapeutics.com,1.16179E+11,4e583e73-fd94-990d-c3e7-353bce42b415
http://english.shinsegae.com/english/main.asp,,82 1 588 1234,59f70b29-57da-439d-8e14-bd72b2fd3ff0
https://www.glifinance.com/,,44 1481 708280,9465140a-64db-3aac-c9d3-604f03122064
https://iotintl.com/,info@iotintl.com,4167929088,26c25709-945b-4efa-8359-f711f2b0ead0
http://www.biocept.com,info@biocept.com,8583208200,0d3b8963-c5f8-f4af-626d-fb37e7ef582a
http://corbuspharma.com,info@corbuspharma.com,617 9630101,c937ab24-7aeb-d365-6def-974df34c893a
http://www.ocutx.com,info@ocutx.com,7813574000,381bc8f0-b319-b87e-6c02-9647c68dd2f6
http://pondtech.com/,info@pondtechnologiesinc.com,4162873835,ad3f5322-4265-da43-e1b6-561201bc1f62
http://aequuspharma.ca,info@aequuspharma.ca,604 4284641,e4b2def1-c6aa-b914-57af-609fa19bbf58
http://www.manolete-partners.com/,info@manolete-partners.com,,479ecc90-9773-427b-b92e-66fabed05386
http://www.techcareltd.com/,info@techcareltd.com, 972 3 7503060,62dae683-580d-4bcd-9be2-50d2d1a405bc
http://www.vintageenergy.com.au/,info@vintageenergy.com.au,61 8 8366 0217,67105306-272e-42c1-a4a9-551820b83e06
https://artefact.com/,,,799cbebf-996a-b608-eee5-4c01bbeb9cef
http://www.avrobio.com/,info@avrobio.com,617 914 8420,bc2e9b02-1263-a0f3-b557-bfc78265cffa
https://www.hyrecar.com,Invest@hyrecar.com,888 6886769,5c8927ec-6aa3-c197-96e5-1a8d34ef143e
http://www.jmfinancial.in/,,201 633 3610,9edf2da4-2916-87dd-d77a-ced8fca759f4
https://www.hoththerapeutics.com,,,a422777b-06b2-81e4-998e-870bc00b8ca2
http://mysizeid.com/,contact@mysizeid.com,97236009030,1d595d3e-d68b-dc79-7efa-e287509245da
http://www.stavely.com.au,info@stavely.com.au,08 9287 7630,060bfa1c-9c7f-6f40-96a7-881017c638b0
,,,65f613e5-09a7-4164-a7dd-84b2a68041e5
http://www.varonis.com,sales@varonis.com,2126957010,deefe8fe-15da-5edc-e25a-4e53eb625c77
http://www.excelsiormining.com/,info@excelsiormining.com,6046818030,3ab3c463-006f-4b24-9819-57e0b1db2596
http://www.airtel.in,ombudsperson@bharti.in,91 11 4666 6100,935f42ac-cca7-e842-a9ae-2cfa86e0e532
http://www.botanixpharma.com,,,3c87d254-5c2a-4d7d-b4b2-652916c069c2
http://www.cenveo.com,,203 5953074,f641701e-e3e3-f6aa-8e9d-7c0916ca806d
http://www.daimler.com,dialog@daimler.com,49711170,5d6ed201-f032-68af-b422-7e7c68129485
http://www.ocadogroup.com/,ocado@ocado.com,44 1707 228000,00b80277-7e7a-fd46-e87c-bd5444424eca
http://www.agrinos.com,,8885487498,81aa41cf-e9b6-84f2-85d9-ff668dd8bb47
http://cellbiomedgroup.com,info@CellBioMedGroup.com,1 6505665064,be2d5897-246a-160c-bcb3-136a2d2bc4d1
http://www.kleos.space,office@kleos.space,352 2088 2290,92d6d0ef-a26c-4f52-9299-b64b8a3c4d3c
http://www.phunware.com,socialmedia@phunware.com,512 6934199,76fe276a-c942-8f66-d5be-fa01d73e60a8
https://www.tilray.ca/,tilray@tilray.ca,8448457291,0fa31c5f-af46-2b9c-3dda-404bcbe3d44d
http://biohitech.com,info@biohitech.com,888.876.9300,d478399b-f582-0904-d7c1-3b7f6d23e47c
http://www.grubhub.com,webmeister@grubhub.com,,52bbf9b6-2c78-fdc2-d828-7b228cffaa78
http://medmen.com/,info@medmen.com,,d7e82fe2-bab9-78f4-9814-779857122b50
http://ir.shandagames.com,,86 21 5050 4740,d69aff2c-0b3f-88ee-fca3-e6e8744c571e
http://emagin.com,info@emagin.com,8458387901,49fd8b81-8ad8-4b43-1345-edbdd0a7b2ed
http://arhtmedia.com,info@arhtmedia.com,800 4909210,d110b105-1797-3fa8-803b-96d98d1a570c
http://broadcom.com,cxoon@gmx.com,14084338000,bb4c6000-f368-a3dd-f85e-e637a865c898
http://www.delcath.com,medaffairs@delcath.com,2124892102,57519c41-9aef-9c03-a1b2-67a747c5d4d8
http://vectorinc.co.jp/en/,,81 3 5572 6080,293feb93-3f3b-b6f0-f53d-0f64b9c0e35c
http://ladenburg.com,corporaterelations@ladenburg.com,800.444.5275,0318064a-0897-f6da-1b7e-16623c248d40
https://www.leafgroup.com,corporate.communications@leafgroup.com,3103946400,7501994d-dc2c-f877-3482-e0fb41e21807
http://www.levon.com/,ir@levon.com,7783790040,cdc7c1f2-be3a-996f-e0bf-82570b798182
http://www.medicinova.com,info@medicinova.com,858 3731500,ad5081b7-ff66-01e0-19d7-ce944d739a0b
http://www.botswanadiamonds.co.uk,info@botswanadiamonds.co.uk,353 1 833 2833 ,da46b59b-7949-4ac6-8811-948428e13655
http://www.energyrecovery.com,info@energyrecovery.com,15104837371,75680779-034c-8444-5f8e-4850b52bac47
http://www.infibeam.ooo/,infibeam@gmail.com,91 79 4040 3600,8e97e515-c4af-694d-d7d0-4e1c63160ab0
http://www.merus.nl,enquiries@merus.nl,31 30 253 8800,88132a71-41b9-82de-c508-e38b663d6618
http://www.novartis.com,eric.althoff@novartis.com,41 61 324 11 11,70e9297e-c40a-5679-edcf-5287d6577ca2
http://www.tevapharm.com,jobs.europe@tevaeu.com,972 39148171,cc70b2f2-cc18-ae08-3848-206599ad6797
https://www.tpgrefinance.com/,,,5e4c176e-2397-1eef-9361-595437799083
http://www.veloxis.com,info@veloxis.com,45 70 33 33 00,a582cfb7-b0d3-5f5b-ecd3-255ead62d55f
http://www.mainstay-medical.com,peter@mainstaymedical.com,353 1 897 0270,4852d107-6b66-3e2b-364d-82b64c0957b7
http://mteducare.com,,91 22 6148 6148,8878edee-a78a-1614-2bb9-f48e694c349d
http://www.mymarijuana.ca/,,,e392d5ae-4c9a-4584-9a97-30c2a556269b
http://www.twilio.com,help@twilio.com,877.889.4546,b2d5980b-bccb-a961-f0ac-6e4e46b30ede
http://www.lgc-capital.com,info@lgc-capital.com,416 803 0698,eb484d36-ded0-42f0-b727-b9ea2ce0d665
http://www.magnit-info.ru/en/#,info@magnit.ru,88612109810,78df5df8-933b-b5ce-7ae6-201ca7b4ab6d
http://www.nano-di.com,contact@nano-di.com,972 737509142,0660ba89-93e6-d4b1-0228-7e8303bb5622
https://www.cvsukltd.co.uk,admin@cvsvets.com,01379 644288,1b7c204e-f9f5-43ff-b80c-aa2042880d6a
http://www.lbtinnovations.com/,INFO@LBTINNOVATIONS.COM,61 08 8227 1555,62b3a5ee-7b65-4b68-884e-3923acbacd29
http://www.dynavax.com,contact@dynavax.com,5108481327,a1b0c55d-e764-80b1-1ffd-2c4365eda012
http://www.liquidia.com,info@liquidia.com,9193284400,91157d00-110a-e362-36e0-9fa8882c52af
http://www.erosintl.com/,erosintlfims@gmail.com,9.12267E+11,164c4644-0e64-fba1-28e2-91b092d60030
http://www.pieris.com,info@pieris.com,1.18572E+11,186c738d-3d69-2dc9-0ed7-74b8efa0379a
http://www.textainer.com/Default.aspx,admin@textainer.com,4412962500,004cedca-0806-2915-c9e0-9dbdcef924c0
http://www.German-Startups.com,info@german-startups.com,49.30.6098890.80,fd87ee76-518c-6030-0316-89e3cbdd405c
http://www.fatetherapeutics.com,info@fatetherapeutics.com,8588751802,53c63fba-e48b-b2e3-ed8f-51cf6dfbe114
http://www.falconstor.com,salesasia@falconstor.com,6317775188,1ba7b7e3-1607-84cf-8cf9-4b02e2d1eb96
http://www.linius.com/,info@linius.com,6.10396E+11,05479974-859f-21bd-669b-562253069a57
https://www.theprsreit.com/,,0333 999 9926,f0429e04-bec1-4704-ac12-dc1aef171804
http://ait-pharm.com,racheli@ait-pharm.com,972 5 25659922,93887540-91a4-84ce-2a2b-bbc369a7321e
http://www.bostonscientific.com,,1 800 8769960,59005f4e-129b-e7dd-75ce-8d13c77cde21
http://www.orano.group/,webmaster@areva.com,1349 60000,df83fe5b-7d76-a123-7a6c-505283752ae8
http://www.callinex.ca/,info@callinex.ca,604.605.0885,a2dace17-0b3d-56ae-df46-ae6b09b750b6
http://www.utc.com,,860 7287000,e9fe04e2-24d5-4dc6-3276-4876e41cb5ff
http://www.jia.com/,,4006607700,508fa7d2-89fc-aa6f-20a7-02692ead4be1
http://www.pcb.co.il/,,,b78226ca-dedc-4ac6-b96d-30d42dc8173e
http://www.rubiustx.com/,info@rubiustx.com,6172181606,85aaa9d4-c8ed-fe27-3aac-a2b2eddaf80a
http://www.wipro.com,reachus@wipro.com,9.18028E+11,ac6ef54a-1f35-a468-2001-f04dd3fc035e
http://www.regenerx.com,annemarie.hogan@regenerex.com,5025691059,e3aafc13-78e8-c311-c317-f4f6cc32edcf
http://tricida.com,info@tricida.com,4154297800,2540bab4-e0b3-13d8-c82c-d3f8e93efbaa
http://www.bonetherapeutics.eu,info@bonetherapeutics.com,32 2 529 59 90,56acbbd1-ef53-cd8c-00f2-f6095da4a01f
http://www.kumhotire.com,,,1d790f60-9a66-4ffd-86fa-aeb701e39237
http://www.seb-inc.com,,8889398885,0341030b-ebb8-d1a9-dd37-fedc42e2008e
http://hanger.com,hanger@westwicke.com,5034938290,b97dd57f-4237-69e0-214d-6d080fb48305
http://www.mongodb.com,info@mongodb.com,866 2378815,5abbe513-4087-df21-143b-8f8b012c8377
http://www.stereotaxis.com,ROW@stereotaxis.com,314 6786300,7dd263c4-47b4-7acf-f459-71ccc6d6e6a6
http://www.tetrabiopharma.com/home/default.aspx,,,ca41eb4a-4846-f393-9b03-fd368db99aef
https://augmentum.vc/,info@augmentum.vc,44 0 20 3961 5420,a5f160d0-77e5-4c27-8d66-ee9219ed39c9
http://biolase.com,,9493611200,feb20973-83bc-bbcd-a6b3-df3d706df617
https://www.cromwellpropertygroup.com/,,61732257777,3ed45444-6367-4f1d-a35f-a350eb77a051
http://www.huya.com/,,2082120000,60279764-da3d-2d81-38e8-c2ea3dd70850
http://rewalk.com,contact@rewalk.com,493 0258950,88ac058d-4561-1c9c-d490-e6c989eefb6b
http://www.t2biosystems.com,info@t2biosystems.com,7814571216,8cf56c7d-4722-ad5b-6825-de9a480df4c5
http://unumrx.com,info@unumrx.com,617 8435032,d6d83b8e-f03b-038e-8287-79564c510adc
http://xerispharma.com,info@xerispharma.com,8444455704,6e83525c-e313-17da-ca22-9d7e45a79423
http://www.bankofireland.com/,,1 081 8365365,442ecc46-11ef-c545-0934-19d502be72bd
http://www.gersan.com.tr/Default.Aspx,,,1a852ba2-2c3e-4a49-996d-59ab7d04ea03
http://www.geemedia.com/,,3104376000,47f9d122-3a8f-c437-2ba2-fc85f51f0082
http://www.eg.com.my,, 604 422 9881,d2d14019-3fe1-49d6-8818-3b0feddf8012
https://futurefarmtech.com/,info@futurefarmtech.com,604 3395058,dbda8d19-3853-4f1d-8cb8-36db4e2baaec
http://www.immuron.com/,info@immuron.com,6.10398E+11,58355332-8cb2-8c5c-0040-58d17a98b914
http://uraniumenergy.com,info@uraniumenergy.com,1 8667481030,3981650d-01a4-6fa2-58b6-f990c6c859ec
http://www.qutoutiao.net/,kf@qutoutiao.net,2168583790,07e5f9a5-48c1-4a1c-b901-e593ba5eca4e
http://www.aimmune.com,,6506145220,dd1036ba-1dad-1b64-fe2f-c3b1b05c1383
http://www.aratanatherapeutics.com,,9139512130,a813d173-5176-7617-717b-45a17ebfa279
https://www.bandhanbank.com/,investors@bandhanbank.com,033 6609 0909,f18b5169-7c9a-4274-b786-245b05b5abce
http://www.ocipartnerslp.com/,hans.zayed@oci.nl,4097231900,a8d3b96d-2213-636e-5165-72139cf9d442
http://www.siemens.com,contact@siemens.com,49697976660,8483fc50-b82d-5ffa-5f92-6c72ac4bdaff
https://www.anaplan.com/,info@anaplan.com,4157428199,2fe9c728-fb9e-6487-8f71-35af6d6b6052
http://www.corindus.com,info@corindus.com,508 6533335,b78f9487-f437-47e1-a065-f5bbcf759320
http://meiragtx.com/,info@meiragtx.com,,65fc5f96-9bff-4717-829e-350cfae2913c
http://www.stepenergyservices.com/,info@stepenergyservices.com,4034571772,ca92907e-4107-85bc-d0a7-ea86dc07a21e
http://www.rennovahealth.com,info@rennovahealth.com,1.18447E+11,26a13c72-6999-bd01-cb8b-07de49de8396
http://unitybiotechnology.com/,info@unitybiotechnology.com,6175635800,a9486742-c473-1ff2-185d-74bf75f8ff50
https://www.apollo.com/,,1 212 5153200,84c5275e-2a2f-e43a-1ff1-1a5f7c79975f
https://www.bostonomaha.com/,contact@bostonomaha.com,8572560079,8b3df00c-99c4-0b44-4985-dfdd5d27419e
http://www.tristatecapitalbank.com/default.aspx,info@tscbank.com,1 4123040304,c794a2ff-3cf7-e7bf-f3a4-02d69f609885
http://www.profoundmedical.com,info@profoundmedical.com,6474761350,1e35d4fb-f3fe-48af-6fb3-a0a71f0d4083
http://www.tcr2.com/,info@tcr2.com,617.475.8469,8ddd548b-91ff-6823-c60b-6486be8c369f
https://www.ubisoft.com,ubisoft.spain@ubisoft.com,44 1932 578000,cda242b8-f043-836f-f5fa-f49e3ba23dea
http://www.brown-forman.com,Brown-Forman@b-f.com,502 3644567,be342f3e-4de6-bc42-f17c-dd03d90ef799
http://www.lakeresources.com.au/home/,,61 2 9188 7864,ba5099b7-c6fc-4621-bb6b-7e75d66e9ad5
http://www.aurynresources.com/,info@aurynresources.com,7787290600,584d35e7-e2f9-bdc3-3123-05ab7a85aded
http://www.brookdaleliving.com/,info@brookdaleliving.com,6152212250,3553cada-7cf6-e4ea-5ef5-92655f47dcc8
http://www.naturex.com/,,33 4 90 23 96 89,00c31d51-dbcc-4da1-b46c-9c65257a534e
http://www.niu.com/,hezuo@niu.com,400 6388666,cc1e13c9-f33a-71c6-218b-90b3b57c7862
https://www.purplebricks.com/,inquiries@purplebricks.com,44 800 810 8008,2310aeec-f1f1-01b1-61b0-d4ee578c0853
https://www.vitalibis.com/,,,1785192a-0e74-4219-ac87-152e107d4690
https://fpxnickel.com/,,16046818600,00327f36-90ba-468f-8d3e-c29fd9260840
http://www.gtt.net,inoc@gtt.net,8773855252,17c1c62d-54e1-245d-236a-1c15611e7c4f
http://www.hm.com,,,1a9fef7f-8eea-9bde-5f69-f1d596bd5477
http://www.huamedicine.com/,,8.62159E+11,15738b3e-cd1c-8bfb-3d70-f921c449130b
http://www.ironmountain.com,christian.potts@ironmountain.com,7037387757,3aff06a1-23b2-8a5b-a06f-ce8c7ad2ec82
http://voip-pal.com,,3108903212,89611e7e-4c7e-a539-367b-877574e90d1e
http://elmotalent.com.au/,contactus@elmotalent.com.au,1300884510,0cf6490e-302f-7adf-14cd-e9eeb5d80d00
http://www.mzi.com.au/,admin@mzi.com.au,61 8 9328 9800,b53065a6-73e1-424f-8db5-ca75fad5168f
http://prothena.com,info@Prothena.com,650 837 8550,f059afdd-694f-1e04-cd7c-aeebb6b0571d
https://jaguar.health/,info@jaguaranimalhealth.com,415 3718300,bae9eb7d-33fb-7496-ef72-2490960de8c0
http://banksocal.com,info@banksocal.com,800.367.7576,ff54fa15-6c1a-43ec-a497-6a7a50aaeae2
http://www.qsii.com,qsi@qsii.com,970 8485115,96072fb3-6eb0-8cbb-45b7-0d1ad9188cb6
http://www.strataskinsciences.com/,,2156193200,84134555-dd2c-5a1f-7958-cfc1ed5ae11d
http://www.twistbioscience.com,customersupport@twistbioscience.com,415 2168966,8e6b9fd0-b2d3-7b21-f9fa-8587c1180bff
http://axonicsmodulation.com,,949 3966322,7e274c05-9448-ef18-0a03-b41d6d4fdfc4
http://www.nektar.com,NektarSC@nektar.com,6506313100,3a7272dc-af88-8247-ee5b-ec7dba0fe76a
http://www.scandiummining.com/s/home.asp,info@scandiummining.com,7753559500,3821c3f4-3d14-4536-969e-9bf63e35db9c
https://arixbioscience.com/,info@arixbioscience.com,44 020 7290 1050,89fda547-7ca8-d5b3-3dc2-5e7d9c9f3812
http://www.arvinas.com,info@arvinas.com,2035351456,e2b4122c-8f2a-6497-2ab1-77cecb16ca14
https://marapharm.com/,info@marapharm.com,17785834476,a158798c-78f6-4e73-9117-dfabe3a4c445
http://www.mjhospital.com,,86 10 5957 5277,57aba6f3-8de2-475d-8c2d-856b527eb85e
http://eidostx.com,info@eidostx.com,6506569920,624b1845-d553-420f-b9a8-e6a461eaa79f
http://olamgroup.com/,india@olamnet.com,91 12 4483 9999,f5524be9-b6f1-a3f7-4491-03352562194a
http://www.atlanticnavigation.com/,corp@amguae.net,971 6 5263577,bb3051d1-4a54-423b-82e7-c563717cd7b2
http://www.carbonenergycorp.com/,CWVinfo@carbonnaturalgas.com,720 4077030,1594dcca-d4ca-4199-8204-9078347e5520
http://www.cloudera.com,info@cloudera.com,8887891488,f267a617-e1ce-fa6e-b440-9adb8ff09caf
http://www.constellationpharma.com,info@constellationpharma.com,6177140555,4d2e51c1-ce23-1a00-8d0e-59dcfc2446a6
https://www.magentatx.com,,857.242.0170,4637a9a0-ad84-1120-f66f-82352a1dcc97
http://www.mcclabel.com/,marketing@mcclabel.com,513 3812813,648f88a0-e344-9114-6ead-8bb70423eb2a
http://trinitybiotech.com,info@trinitybiotech.com,353 1 276 9800,5a118802-4e33-2c53-d477-15b85b48cb69
http://www.greatcellsolar.com/,information@greatcellsolar.com,61 2 6299 1592,9f9fa095-ca52-48e7-b6cb-4ee553a5d03e
https://www.limestonebank.com/,support@limestonebank.com,877 3692265,7a3da452-c582-9f32-6828-a429b05f6d3b
http://www.maxar.com/,info@maxar.com,604 2312743,d61dfbad-3e26-d21e-f413-1801f94fdf37
http://www.rxipharma.com,admin@RXiPharma.com,5083665877,49724b38-cc60-166e-dfd3-307d2d8dd4ec
https://www.idegroup.com/,,,fa1636d9-90f2-4445-8543-b4142c53a0d2
http://www.inovio.com,business.development@inovio.com,8585970451,011ea9bc-28af-8f3f-47f6-94d1bd3a5406
http://intecpharma.com,info@intecpharma.com,97225864657,ef49db8c-225d-9018-aeba-edf7ff2a7e39
http://neovasc.com,info@neovasc.com,6042704344,ba3208a0-d04a-6400-0cac-ade73233af34
http://www.pinduoduo.com/,,,b7c73e3b-489d-b76d-3fa7-6f0f84792d9c
http://www.steinhoffinternational.com,corpcomms@steinhoffinternational.com,2721808 800,5f92f2fe-d8e3-f10c-420f-064ab115a31e
http://www.comscore.com,,1 8662766972,ef51b254-7b99-6630-4b57-46f32719cf3d
http://www.nymox.com,nchca@rogers.com,1 800 936 9669,2b6ad528-a4ce-4810-517b-181c15ab89ca
https://mgcpharma.com.au/about/,info@mgcpharma.com.au,61893892000,4bb26f20-089e-607c-b6a5-a185275bf7e0
https://www.anchiano.com/,info@anchiano.com,8572594622,e6a649b3-0acb-feaf-78e5-6bf21caf3cf1
http://www.bergenbio.com,richard.godfrey@bergenbio.com,,271d0e73-9b29-6b9d-37dc-a179bd1fbb22
http://www.inventivapharma.com,info@inventivapharma.com,33 3 80 44 75 00,aaecb1ed-f50e-ca79-6f45-22069a6f97da
http://www.murraycodaustralia.com/,info@auscod.com.au,61 2 69 625 470,3ea5a6e2-8c26-4034-a7fc-6c69eded0d61
http://www.solis-tek.com,info@solis-tek.com,888 9988881,3f82fc1e-debb-1121-b3d4-bdf3964bed65
http://www.allianz.com,,498938000,6c3fdb81-9b38-726d-1ed5-f46c563aa5f4
http://www.bathurstresources.com,wellington@bathurstresources.co.nz,6444996830,f867922e-f2c6-535f-65c0-e0e33d1335db
http://www.foamix.co.il/,dov.tamarkin@foamixpharma.com,972 8931623,44ac6131-48d9-d0c7-0524-c1ecbacd7720
http://www.trmtreit.com,cranjitkar@trmtreit.com,6177968317,0330801e-1ac9-4b1e-b450-9cfde202043f
http://www.triorigin.com/,emailinvest@triorigin.com,9057271779,0cb7242f-6fe5-a3e5-ce07-73cb3371736a
https://www.bayer.com/,,,95acbd57-b0f8-eeb6-c8f4-c71224afbe4f
http://marronebioinnovations.com/,info@marronebio.com,5307502808,d83ced70-a386-e30f-6f3d-28bf29a34a65
http://www.northamericannickel.com/English/home/default.aspx,,16047704334,cc08a47b-a677-41be-b6b4-9ea90a794b75
http://nephros.com,info@nephros.com,2013435207,0503a744-1de5-52cd-f64b-ec3ac29f3194
https://happyhelper.dk/,jesper@happyhelper.dk,00 45 71 99 83 21,4b916858-088c-fab7-a98a-7d354ea7eacd
http://www.whiterockminerals.com.au/,info@whiterockminerals.com.au,61 3 5331 4644,d4acd213-0f0e-a064-7057-684d33e8bbe5
http://ctd-holdings.com,Service@cyclodex.com,386 4188060,ad0eade3-c8c2-0128-18dd-1a4ea8adb8d2
https://www.freseniusmedicalcare.com,webmaster@fmc-na.com,49 6172 6090,0ee9c7a6-ddff-0f0f-213a-e23d63f76bcb
https://www.netflix.com,,8665797172,3a7ec450-5422-1553-6c6a-4b28f6d4a17c
https://www.armanindia.com/,finance@armanindia.com,18001027626,b77b8f63-6be9-44d5-8872-b27f78ebbd4c
http://eliomotors.com,tellmemore@eliomotors.com,1.18443E+11,6f7d66fa-be39-7325-f849-8608f7a08aea
http://www.aceruspharma.com,,,db0735b0-f9b5-4821-94b5-5ef78dd44c87
https://beleave.com/,info@beleave.com,1 8442353283,c11fa4f0-16e8-4368-b066-c693912a4c9d
http://www.invesco.com/,enquiry@invescoperpetual.co.uk,713 6261919,9e15e97c-4689-e5f5-34eb-fbc2edc50d49
http://kodiak.com/,info@kodiak.com,,887e3d37-8e68-0e9c-d82c-5313d4b77cb1
http://redflow.com,,61 7 3376 0008,325016ef-792c-d4e7-2a16-64d015eb4b67
http://www.transunion.com,fvad@transunion.com,4103441902,31de49d9-4081-2c13-2a4b-e0b6a160d783
http://www.innoventbio.com,info@innoventbio.com,51269566088,5af0682f-a025-e19d-bff4-3bdade524e1f
http://www.sangamo.com,info@sangamo.com,5102368951,2232f485-bb96-c3c0-c88b-548cdffeb2f0
http://sayonamining.com.au/,,,549cc14e-b37d-4044-9046-177f349f2878
http://www.cnlpholdings.com,,86 21 6627 7577,1b182b67-7b07-45e8-a3ee-9799b1e1309a
http://www.chinadrtv.com,,86 21 5151 8888,268edaed-2c7f-07cb-5a41-285a98cb2bcf
http://biolifesolutions.com,info@BioLifeSolutions.com,4254021400,c7fa21ab-ce3a-8a85-8895-755b6f0e142c
https://elanixbiotechnologies.com,info@elanix.ch,41225520971,2dd61069-dc94-c951-bb5b-87bd3e735200
http://evelobio.com,info@evelobio.com,6175770300,9adf33a2-cfc3-167a-dab8-751d40d637e5
https://www.finlab.de,info@finlab.de,4.96972E+11,f681c026-6143-f419-d916-1472527d8c00
http://legendpower.com,info@legendpower.com,6044201500,6c71d388-cf26-b9d1-8ca0-73c21aead4f2
https://www.pareteum.com/,Info@pareteum.com,1 646 810 2182,38572c2c-ee4f-4684-9384-a53ba41a0dcd
http://synthorx.com/,info@synthorx.com,858 7504700,a9b6dedd-d269-ca3e-4a91-425fd89cf326
http://www.marcusmillichap.com,marketingrequests@marcusmillichap.com,818 2122250,e0d8d3ba-9eba-b0e3-44ed-9aad30c07154
http://promisneurosciences.com,info@amorfix.com,416 8476898,d7c792ca-d241-e095-d539-799359688ae8
https://www.tinkaresources.com,info@tinkaresources.com,16046831585,bb353ef1-3ce1-7ed3-1403-7a7129a4b1d7
http://www.avedro.com,info@avedro.com,781 7683400,020db91d-a2b9-ad15-61c6-d60200106363
http://www.ixico.com,info@ixico.com,4.42077E+11,527a0268-5dff-2bc7-ecc0-b160b4437321
http://www.modernatx.com,info@modernatx.com,6175485422,416361c1-aa7c-8fce-1ab1-5d03b0f433bc
http://rosepetroleum.com/,,,7b55dde8-dfa3-483a-a591-7a01d9d148ba
http://www.livetiles.nyc/,info@livetiles.nyc,917 472 7887,d2d8d887-641a-34e5-1791-4c10c744748d
